BinaryMessage,RootHash
62088,1111001010001000
15192,0011101101011000
25750,0110010010010110
23930,0101110101111010
29914,0111010011011010
21105,0101001001110001
11521,0010110100000001
41770,1010001100101010
64684,1111110010101100
59297,1110011110100001
56766,1101110110111110
47032,1011011110111000
27951,0110110100101111
33337,1000001000111001
18826,0100100110001010
50069,1100001110010101
51876,1100101010100100
7744,0001111001000000
21609,0101010001101001
62665,1111010011001001
4799,0001001010111111
11167,0010101110011111
9594,0010010101111010
55172,1101011110000100
32689,0111111110110001
12728,0011000110111000
24251,0101111010111011
17092,0100001011000100
37302,1001000110110110
9613,0010010110001101
10370,0010100010000010
7199,0001110000011111
57595,1110000011111011
44280,1010110011111000
38922,1001100000001010
42150,1010010010100110
44191,1010110010011111
57548,1110000011001100
25138,0110001000110010
36257,1000110110100001
48566,1011110110110110
62573,1111010001101101
57083,1101111011111011
47401,1011100100101001
22215,0101011011000111
14363,0011100000011011
15169,0011101101000001
51343,1100100010001111
31685,0111101111000101
62080,1111001010000000
48362,1011110011101010
52461,1100110011101101
24304,0101111011110000
36275,1000110110110011
7400,0001110011101000
43984,1010101111010000
7125,0001101111010101
28224,0110111001000000
27844,0110110011000100
24245,0101111010110101
15153,0011101100110001
4421,0001000101000101
37448,1001001001001000
65196,1111111010101100
14590,0011100011111110
33112,1000000101011000
17937,0100011000010001
56120,1101101100111000
4724,0001001001110100
39231,1001100100111111
16518,0100000010000110
38086,1001010011000110
60919,1110110111110111
63557,1111100001000101
51351,1100100010010111
5339,0001010011011011
44644,1010111001100100
12036,0010111100000100
22244,0101011011100100
38320,1001010110110000
56059,1101101011111011
52329,1100110001101001
54345,1101010001001001
20454,0100111111100110
5474,0001010101100010
24623,0110000000101111
20489,0101000000001001
20692,0101000011010100
21756,0101010011111100
3359,0000110100011111
26217,0110011001101001
15878,0011111000000110
27162,0110101000011010
51335,1100100010000111
40808,1001111101101000
40462,1001111000001110
49301,1100000010010101
25269,0110001010110101
48211,1011110001010011
3252,0000110010110100
65158,1111111010000110
13406,0011010001011110
21787,0101010100011011
23146,0101101001101010
35164,1000100101011100
40097,1001110010100001
37942,1001010000110110
62086,1111001010000110
35745,1000101110100001
13030,0011001011100110
18493,0100100000111101
1060,0000010000100100
58970,1110011001011010
27974,0110110101000110
11084,0010101101001100
23278,0101101011101110
61671,1111000011100111
48532,1011110110010100
19255,0100101100110111
39737,1001101100111001
52638,1100110110011110
24185,0101111001111001
58872,1110010111111000
21403,0101001110011011
53556,1101000100110100
15105,0011101100000001
55485,1101100010111101
58878,1110010111111110
35481,1000101010011001
38421,1001011000010101
38852,1001011111000100
51700,1100100111110100
10881,0010101010000001
39854,1001101110101110
9985,0010011100000001
8928,0010001011100000
39656,1001101011101000
28484,0110111101000100
42409,1010010110101001
30980,0111100100000100
53883,1101001001111011
12265,0010111111101001
31737,0111101111111001
26935,0110100100110111
54772,1101010111110100
59806,1110100110011110
17556,0100010010010100
22683,0101100010011011
27407,0110101100001111
51193,1100011111111001
28172,0110111000001100
31197,0111100111011101
28401,0110111011110001
30722,0111100000000010
2189,0000100010001101
45225,1011000010101001
3822,0000111011101110
17373,0100001111011101
28345,0110111010111001
30252,0111011000101100
26524,0110011110011100
47938,1011101101000010
59844,1110100111000100
40543,1001111001011111
39302,1001100110000110
1360,0000010101010000
44473,1010110110111001
42260,1010010100010100
1324,0000010100101100
18004,0100011001010100
6516,0001100101110100
41619,1010001010010011
34040,1000010011111000
23622,0101110001000110
5443,0001010101000011
51788,1100101001001100
51132,1100011110111100
36695,1000111101010111
31511,0111101100010111
27747,0110110001100011
51131,1100011110111011
57967,1110001001101111
9309,0010010001011101
32345,0111111001011001
25621,0110010000010101
36018,1000110010110010
64673,1111110010100001
39479,1001101000110111
64415,1111101110011111
1975,0000011110110111
41649,1010001010110001
59861,1110100111010101
21613,0101010001101101
15130,0011101100011010
3112,0000110000101000
50875,1100011010111011
4910,0001001100101110
982,0000001111010110
62498,1111010000100010
31230,0111100111111110
32527,0111111100001111
57129,1101111100101001
40081,1001110010010001
64265,1111101100001001
65527,1111111111110111
60878,1110110111001110
44579,1010111000100011
39041,1001100010000001
48302,1011110010101110
52344,1100110001111000
11290,0010110000011010
22346,0101011101001010
2527,0000100111011111
59555,1110100010100011
57746,1110000110010010
15068,0011101011011100
61949,1111000111111101
55656,1101100101101000
1987,0000011111000011
30155,0111010111001011
29634,0111001111000010
42649,1010011010011001
29270,0111001001010110
40292,1001110101100100
39989,1001110000110101
17305,0100001110011001
56751,1101110110101111
34455,1000011010010111
6535,0001100110000111
10737,0010100111110001
21744,0101010011110000
30195,0111010111110011
57484,1110000010001100
62886,1111010110100110
22947,0101100110100011
34029,1000010011101101
27009,0110100110000001
52704,1100110111100000
13633,0011010101000001
42819,1010011101000011
3640,0000111000111000
14788,0011100111000100
8083,0001111110010011
44747,1010111011001011
49750,1100001001010110
8418,0010000011100010
11652,0010110110000100
40481,1001111000100001
27415,0110101100010111
3866,0000111100011010
43576,1010101000111000
42852,1010011101100100
18337,0100011110100001
44046,1010110000001110
6778,0001101001111010
5258,0001010010001010
21931,0101010110101011
48812,1011111010101100
55082,1101011100101010
30942,0111100011011110
5212,0001010001011100
49824,1100001010100000
40131,1001110011000011
10358,0010100001110110
3136,0000110001000000
31216,0111100111110000
30489,0111011100011001
12298,0011000000001010
13038,0011001011101110
51945,1100101011101001
44730,1010111010111010
33024,1000000100000000
35324,1000100111111100
60345,1110101110111001
6079,0001011110111111
30827,0111100001101011
5515,0001010110001011
65364,1111111101010100
46574,1011010111101110
24857,0110000100011001
6986,0001101101001010
12632,0011000101011000
35879,1000110000100111
17717,0100010100110101
14499,0011100010100011
1658,0000011001111010
1790,0000011011111110
39501,1001101001001101
18448,0100100000010000
6609,0001100111010001
53053,1100111100111101
14397,0011100000111101
9769,0010011000101001
48774,1011111010000110
31189,0111100111010101
27927,0110110100010111
34727,1000011110100111
21016,0101001000011000
42020,1010010000100100
33449,1000001010101001
47689,1011101001001001
64177,1111101010110001
17084,0100001010111100
7233,0001110001000001
49792,1100001010000000
58846,1110010111011110
37606,1001001011100110
56025,1101101011011001
8492,0010000100101100
32289,0111111000100001
21703,0101010011000111
19509,0100110000110101
36705,1000111101100001
21040,0101001000110000
8744,0010001000101000
48190,1011110000111110
44289,1010110100000001
12464,0011000010110000
61436,1110111111111100
28946,0111000100010010
42973,1010011111011101
17868,0100010111001100
6033,0001011110010001
48423,1011110100100111
4044,0000111111001100
20141,0100111010101101
13686,0011010101110110
59502,1110100001101110
32607,0111111101011111
51856,1100101010010000
61441,1111000000000001
8943,0010001011101111
58414,1110010000101110
53326,1101000001001110
33174,1000000110010110
34045,1000010011111101
3900,0000111100111100
37036,1001000010101100
38411,1001011000001011
92,0000000001011100
27998,0110110101011110
32748,0111111111101100
56660,1101110101010100
57501,1110000010011101
31630,0111101110001110
57108,1101111100010100
14570,0011100011101010
13599,0011010100011111
5493,0001010101110101
22713,0101100010111001
63728,1111100011110000
1451,0000010110101011
56793,1101110111011001
57803,1110000111001011
17324,0100001110101100
12194,0010111110100010
16241,0011111101110001
18794,0100100101101010
5810,0001011010110010
64296,1111101100101000
60906,1110110111101010
29823,0111010001111111
24789,0110000011010101
59658,1110100100001010
8084,0001111110010100
11596,0010110101001100
28635,0110111111011011
39141,1001100011100101
46938,1011011101011010
58158,1110001100101110
52855,1100111001110111
43058,1010100000110010
1233,0000010011010001
18336,0100011110100000
10974,0010101011011110
52900,1100111010100100
57618,1110000100010010
55718,1101100110100110
58458,1110010001011010
4388,0001000100100100
3977,0000111110001001
53348,1101000001100100
9062,0010001101100110
64052,1111101000110100
57134,1101111100101110
9651,0010010110110011
61237,1110111100110101
28514,0110111101100010
3943,0000111101100111
52766,1100111000011110
13082,0011001100011010
19429,0100101111100101
778,0000001100001010
14047,0011011011011111
46017,1011001111000001
51833,1100101001111001
53704,1101000111001000
6935,0001101100010111
12464,0011000010110000
39382,1001100111010110
25926,0110010101000110
49048,1011111110011000
40520,1001111001001000
23448,0101101110011000
19830,0100110101110110
10663,0010100110100111
42273,1010010100100001
31269,0111101000100101
30274,0111011001000010
43968,1010101111000000
63030,1111011000110110
46978,1011011110000010
54147,1101001110000011
666,0000001010011010
45580,1011001000001100
25547,0110001111001011
44798,1010111011111110
42719,1010011011011111
23849,0101110100101001
13347,0011010000100011
27207,0110101001000111
13751,0011010110110111
51702,1100100111110110
23734,0101110010110110
28283,0110111001111011
24786,0110000011010010
51561,1100100101101001
46078,1011001111111110
15754,0011110110001010
2437,0000100110000101
12770,0011000111100010
11603,0010110101010011
4822,0001001011010110
53142,1100111110010110
5310,0001010010111110
44218,1010110010111010
42501,1010011000000101
18904,0100100111011000
54947,1101011010100011
40577,1001111010000001
27504,0110101101110000
63328,1111011101100000
29171,0111000111110011
48210,1011110001010010
35174,1000100101100110
9226,0010010000001010
44483,1010110111000011
15556,0011110011000100
29244,0111001000111100
4253,0001000010011101
62734,1111010100001110
43767,1010101011110111
23129,0101101001011001
63044,1111011001000100
32326,0111111001000110
36233,1000110110001001
35289,1000100111011001
49425,1100000100010001
53411,1101000010100011
41570,1010001001100010
11063,0010101100110111
35222,1000100110010110
16081,0011111011010001
61069,1110111010001101
16872,0100000111101000
65231,1111111011001111
47846,1011101011100110
75,0000000001001011
64198,1111101011000110
58081,1110001011100001
9352,0010010010001000
30739,0111100000010011
55211,1101011110101011
34811,1000011111111011
53415,1101000010100111
29021,0111000101011101
57002,1101111010101010
13936,0011011001110000
45209,1011000010011001
6656,0001101000000000
24139,0101111001001011
10860,0010101001101100
28586,0110111110101010
30408,0111011011001000
60196,1110101100100100
17384,0100001111101000
13433,0011010001111001
11421,0010110010011101
47176,1011100001001000
58118,1110001100000110
53078,1100111101010110
42267,1010010100011011
2156,0000100001101100
41061,1010000001100101
22390,0101011101110110
21218,0101001011100010
50479,1100010100101111
48330,1011110011001010
17914,0100010111111010
884,0000001101110100
38078,1001010010111110
51861,1100101010010101
15378,0011110000010010
58979,1110011001100011
46736,1011011010010000
59625,1110100011101001
47803,1011101010111011
55936,1101101010000000
38472,1001011001001000
2468,0000100110100100
53752,1101000111111000
36036,1000110011000100
6736,0001101001010000
53692,1101000110111100
2670,0000101001101110
28841,0111000010101001
19100,0100101010011100
59231,1110011101011111
7722,0001111000101010
39578,1001101010011010
63879,1111100110000111
3714,0000111010000010
34230,1000010110110110
22524,0101011111111100
24515,0101111111000011
58849,1110010111100001
24407,0101111101010111
35998,1000110010011110
20079,0100111001101111
33878,1000010001010110
39551,1001101001111111
44110,1010110001001110
48706,1011111001000010
12672,0011000110000000
63771,1111100100011011
47381,1011100100010101
1773,0000011011101101
4136,0001000000101000
33017,1000000011111001
14059,0011011011101011
50831,1100011010001111
13079,0011001100010111
44245,1010110011010101
51040,1100011101100000
64580,1111110001000100
60178,1110101100010010
1532,0000010111111100
28124,0110110111011100
46929,1011011101010001
18697,0100100100001001
54283,1101010000001011
10199,0010011111010111
10940,0010101010111100
44171,1010110010001011
45708,1011001010001100
39315,1001100110010011
60763,1110110101011011
35427,1000101001100011
34107,1000010100111011
48647,1011111000000111
27906,0110110100000010
55015,1101011011100111
31589,0111101101100101
19066,0100101001111010
20759,0101000100010111
26990,0110100101101110
598,0000001001010110
39574,1001101010010110
27261,0110101001111101
30830,0111100001101110
22404,0101011110000100
18601,0100100010101001
43940,1010101110100100
52599,1100110101110111
11803,0010111000011011
41036,1010000001001100
37560,1001001010111000
37481,1001001001101001
6474,0001100101001010
711,0000001011000111
34073,1000010100011001
63849,1111100101101001
890,0000001101111010
52171,1100101111001011
24353,0101111100100001
60653,1110110011101101
65446,1111111110100110
13304,0011001111111000
63064,1111011001011000
64329,1111101101001001
44891,1010111101011011
7215,0001110000101111
60395,1110101111101011
28180,0110111000010100
1477,0000010111000101
27487,0110101101011111
9472,0010010100000000
29337,0111001010011001
15307,0011101111001011
13671,0011010101100111
159,0000000010011111
26143,0110011000011111
16858,0100000111011010
45104,1011000000110000
22784,0101100100000000
53164,1100111110101100
43636,1010101001110100
31226,0111100111111010
3940,0000111101100100
20596,0101000001110100
12052,0010111100010100
60738,1110110101000010
2472,0000100110101000
25688,0110010001011000
63026,1111011000110010
43759,1010101011101111
32226,0111110111100010
25341,0110001011111101
64028,1111101000011100
49211,1100000000111011
34867,1000100000110011
30206,0111010111111110
30411,0111011011001011
19738,0100110100011010
58256,1110001110010000
32403,0111111010010011
5886,0001011011111110
19829,0100110101110101
25692,0110010001011100
52649,1100110110101001
60334,1110101110101110
62332,1111001101111100
44489,1010110111001001
61407,1110111111011111
19933,0100110111011101
46159,1011010001001111
24531,0101111111010011
55986,1101101010110010
32909,1000000010001101
967,0000001111000111
33035,1000000100001011
13670,0011010101100110
7429,0001110100000101
6886,0001101011100110
628,0000001001110100
31231,0111100111111111
12841,0011001000101001
14904,0011101000111000
40696,1001111011111000
4037,0000111111000101
28485,0110111101000101
27641,0110101111111001
51733,1100101000010101
31963,0111110011011011
48655,1011111000001111
5682,0001011000110010
32316,0111111000111100
56268,1101101111001100
62125,1111001010101101
42483,1010010111110011
1929,0000011110001001
60395,1110101111101011
26757,0110100010000101
23572,0101110000010100
43481,1010100111011001
5508,0001010110000100
60664,1110110011111000
47255,1011100010010111
9070,0010001101101110
55481,1101100010111001
65470,1111111110111110
24836,0110000100000100
62469,1111010000000101
12857,0011001000111001
38159,1001010100001111
60692,1110110100010100
876,0000001101101100
44082,1010110000110010
28457,0110111100101001
940,0000001110101100
64821,1111110100110101
25730,0110010010000010
32921,1000000010011001
52314,1100110001011010
28471,0110111100110111
5128,0001010000001000
28722,0111000000110010
10664,0010100110101000
55712,1101100110100000
10605,0010100101101101
21499,0101001111111011
43676,1010101010011100
37175,1001000100110111
62228,1111001100010100
15394,0011110000100010
14345,0011100000001001
17606,0100010011000110
7341,0001110010101101
35390,1000101000111110
15315,0011101111010011
30963,0111100011110011
14699,0011100101101011
30703,0111011111101111
30513,0111011100110001
41448,1010000111101000
15202,0011101101100010
48012,1011101110001100
24932,0110000101100100
47888,1011101100010000
9449,0010010011101001
60255,1110101101011111
62078,1111001001111110
7571,0001110110010011
33706,1000001110101010
24345,0101111100011001
6221,0001100001001101
16703,0100000100111111
17919,0100010111111111
40219,1001110100011011
17107,0100001011010011
30434,0111011011100010
60278,1110101101110110
60031,1110101001111111
40166,1001110011100110
12242,0010111111010010
33281,1000001000000001
44736,1010111011000000
52536,1100110100111000
49805,1100001010001101
13801,0011010111101001
46041,1011001111011001
39260,1001100101011100
6603,0001100111001011
35519,1000101010111111
40862,1001111110011110
9890,0010011010100010
47139,1011100000100011
6151,0001100000000111
41441,1010000111100001
48795,1011111010011011
5364,0001010011110100
27481,0110101101011001
38746,1001011101011010
62872,1111010110011000
11233,0010101111100001
21268,0101001100010100
25360,0110001100010000
34165,1000010101110101
16117,0011111011110101
37125,1001000100000101
11877,0010111001100101
36746,1000111110001010
10574,0010100101001110
49553,1100000110010001
64231,1111101011100111
26432,0110011101000000
7275,0001110001101011
26102,0110010111110110
33528,1000001011111000
13493,0011010010110101
548,0000001000100100
1981,0000011110111101
37030,1001000010100110
26379,0110011100001011
42695,1010011011000111
62762,1111010100101010
4083,0000111111110011
5556,0001010110110100
40436,1001110111110100
47729,1011101001110001
41518,1010001000101110
2669,0000101001101101
28096,0110110111000000
37497,1001001001111001
58596,1110010011100100
927,0000001110011111
39884,1001101111001100
48474,1011110101011010
18486,0100100000110110
60653,1110110011101101
18292,0100011101110100
14046,0011011011011110
15656,0011110100101000
54018,1101001100000010
2934,0000101101110110
5169,0001010000110001
25604,0110010000000100
7273,0001110001101001
47337,1011100011101001
64285,1111101100011101
54198,1101001110110110
21262,0101001100001110
30499,0111011100100011
15455,0011110001011111
64587,1111110001001011
1148,0000010001111100
50417,1100010011110001
47630,1011101000001110
30303,0111011001011111
49582,1100000110101110
18712,0100100100011000
53426,1101000010110010
36708,1000111101100100
16220,0011111101011100
10112,0010011110000000
20853,0101000101110101
39432,1001101000001000
31552,0111101101000000
377,0000000101111001
406,0000000110010110
41608,1010001010001000
32926,1000000010011110
1070,0000010000101110
28918,0111000011110110
30518,0111011100110110
48628,1011110111110100
10473,0010100011101001
17562,0100010010011010
49763,1100001001100011
61709,1111000100001101
24223,0101111010011111
25553,0110001111010001
8438,0010000011110110
64175,1111101010101111
18245,0100011101000101
40027,1001110001011011
38715,1001011100111011
30931,0111100011010011
5806,0001011010101110
43086,1010100001001110
9162,0010001111001010
6352,0001100011010000
5959,0001011101000111
28452,0110111100100100
30739,0111100000010011
11151,0010101110001111
4861,0001001011111101
41377,1010000110100001
49266,1100000001110010
47447,1011100101010111
30264,0111011000111000
17394,0100001111110010
50196,1100010000010100
11474,0010110011010010
22249,0101011011101001
16834,0100000111000010
31440,0111101011010000
43035,1010100000011011
21704,0101010011001000
33410,1000001010000010
42091,1010010001101011
4771,0001001010100011
50991,1100011100101111
23363,0101101101000011
48575,1011110110111111
62757,1111010100100101
2643,0000101001010011
49067,1011111110101011
9376,0010010010100000
63808,1111100101000000
922,0000001110011010
14502,0011100010100110
54904,1101011001111000
6501,0001100101100101
13500,0011010010111100
51839,1100101001111111
20510,0101000000011110
50323,1100010010010011
60232,1110101101001000
63193,1111011011011001
52549,1100110101000101
22272,0101011100000000
34215,1000010110100111
10827,0010101001001011
49538,1100000110000010
40758,1001111100110110
27111,0110100111100111
32500,0111111011110100
30936,0111100011011000
48020,1011101110010100
15438,0011110001001110
39467,1001101000101011
41893,1010001110100101
2059,0000100000001011
23908,0101110101100100
55737,1101100110111001
13587,0011010100010011
58774,1110010110010110
28565,0110111110010101
27234,0110101001100010
30810,0111100001011010
28905,0111000011101001
64797,1111110100011101
5512,0001010110001000
12403,0011000001110011
62012,1111001000111100
61802,1111000101101010
59805,1110100110011101
26512,0110011110010000
10802,0010101000110010
17645,0100010011101101
56683,1101110101101011
14562,0011100011100010
40330,1001110110001010
20563,0101000001010011
28282,0110111001111010
45135,1011000001001111
14122,0011011100101010
46879,1011011100011111
32772,1000000000000100
42237,1010010011111101
5605,0001010111100101
9560,0010010101011000
59571,1110100010110011
44831,1010111100011111
2371,0000100101000011
45023,1010111111011111
28597,0110111110110101
27661,0110110000001101
13240,0011001110111000
25823,0110010011011111
55926,1101101001110110
683,0000001010101011
12315,0011000000011011
54853,1101011001000101
26701,0110100001001101
24250,0101111010111010
23481,0101101110111001
51477,1100100100010101
28701,0111000000011101
29154,0111000111100010
50959,1100011100001111
44486,1010110111000110
12914,0011001001110010
30467,0111011100000011
9977,0010011011111001
60080,1110101010110000
50525,1100010101011101
50252,1100010001001100
62477,1111010000001101
37807,1001001110101111
3173,0000110001100101
59479,1110100001010111
18343,0100011110100111
6049,0001011110100001
3314,0000110011110010
13956,0011011010000100
65513,1111111111101001
45604,1011001000100100
29118,0111000110111110
698,0000001010111010
34656,1000011101100000
47234,1011100010000010
9721,0010010111111001
42628,1010011010000100
5487,0001010101101111
64133,1111101010000101
63378,1111011110010010
19477,0100110000010101
31117,0111100110001101
16871,0100000111100111
15593,0011110011101001
17435,0100010000011011
17720,0100010100111000
34036,1000010011110100
37825,1001001111000001
42576,1010011001010000
61547,1111000001101011
7579,0001110110011011
17728,0100010101000000
26018,0110010110100010
18548,0100100001110100
18506,0100100001001010
60645,1110110011100101
53246,1100111111111110
19262,0100101100111110
25731,0110010010000011
6859,0001101011001011
63541,1111100000110101
12346,0011000000111010
46651,1011011000111011
53329,1101000001010001
43091,1010100001010011
33324,1000001000101100
42399,1010010110011111
19859,0100110110010011
40864,1001111110100000
56486,1101110010100110
46437,1011010101100101
58045,1110001010111101
56907,1101111001001011
54376,1101010001101000
42666,1010011010101010
58503,1110010010000111
22815,0101100100011111
8791,0010001001010111
1300,0000010100010100
27068,0110100110111100
3273,0000110011001001
64441,1111101110111001
62867,1111010110010011
46367,1011010100011111
49081,1011111110111001
47522,1011100110100010
38284,1001010110001100
3727,0000111010001111
39200,1001100100100000
42026,1010010000101010
14008,0011011010111000
7525,0001110101100101
54363,1101010001011011
36208,1000110101110000
63476,1111011111110100
24970,0110000110001010
54376,1101010001101000
9654,0010010110110110
27728,0110110001010000
55340,1101100000101100
15283,0011101110110011
56673,1101110101100001
61952,1111001000000000
25991,0110010110000111
40070,1001110010000110
56859,1101111000011011
63025,1111011000110001
14255,0011011110101111
57349,1110000000000101
48410,1011110100011010
3342,0000110100001110
43929,1010101110011001
2898,0000101101010010
21627,0101010001111011
57026,1101111011000010
51667,1100100111010011
14708,0011100101110100
965,0000001111000101
3059,0000101111110011
37245,1001000101111101
28455,0110111100100111
41219,1010000100000011
54477,1101010011001101
6238,0001100001011110
9037,0010001101001101
45194,1011000010001010
36258,1000110110100010
44949,1010111110010101
52074,1100101101101010
43009,1010100000000001
36524,1000111010101100
28629,0110111111010101
63994,1111100111111010
37236,1001000101110100
13276,0011001111011100
15611,0011110011111011
61429,1110111111110101
55535,1101100011101111
29721,0111010000011001
23998,0101110110111110
64863,1111110101011111
46324,1011010011110100
51484,1100100100011100
13345,0011010000100001
55105,1101011101000001
59646,1110100011111110
36512,1000111010100000
62051,1111001001100011
8509,0010000100111101
57154,1101111101000010
13931,0011011001101011
57207,1101111101110111
51223,1100100000010111
57029,1101111011000101
60358,1110101111000110
8428,0010000011101100
59015,1110011010000111
19338,0100101110001010
14827,0011100111101011
55165,1101011101111101
26252,0110011010001100
21310,0101001100111110
7824,0001111010010000
46014,1011001110111110
49778,1100001001110010
35298,1000100111100010
5570,0001010111000010
47992,1011101101111000
37614,1001001011101110
42414,1010010110101110
52163,1100101111000011
13011,0011001011010011
7440,0001110100010000
40012,1001110001001100
46402,1011010101000010
21637,0101010010000101
9624,0010010110011000
56421,1101110001100101
13712,0011010110010000
37896,1001010000001000
37118,1001000011111110
4923,0001001100111011
39555,1001101010000011
30960,0111100011110000
23320,0101101100011000
62058,1111001001101010
40837,1001111110000101
51238,1100100000100110
31905,0111110010100001
43721,1010101011001001
795,0000001100011011
64914,1111110110010010
62517,1111010000110101
65383,1111111101100111
24919,0110000101010111
52555,1100110101001011
38502,1001011001100110
9603,0010010110000011
64166,1111101010100110
42306,1010010101000010
3846,0000111100000110
17388,0100001111101100
2332,0000100100011100
58921,1110011000101001
15734,0011110101110110
30429,0111011011011101
29460,0111001100010100
17886,0100010111011110
18996,0100101000110100
31397,0111101010100101
16632,0100000011111000
13602,0011010100100010
54454,1101010010110110
22572,0101100000101100
48811,1011111010101011
30790,0111100001000110
16827,0100000110111011
21162,0101001010101010
40357,1001110110100101
62832,1111010101110000
56591,1101110100001111
16404,0100000000010100
31368,0111101010001000
37070,1001000011001110
12348,0011000000111100
33321,1000001000101001
13677,0011010101101101
38552,1001011010011000
30936,0111100011011000
944,0000001110110000
54422,1101010010010110
44073,1010110000101001
1375,0000010101011111
46964,1011011101110100
8183,0001111111110111
10254,0010100000001110
8462,0010000100001110
61691,1111000011111011
48257,1011110010000001
24012,0101110111001100
5479,0001010101100111
5636,0001011000000100
32080,0111110101010000
3415,0000110101010111
52856,1100111001111000
35747,1000101110100011
37398,1001001000010110
50940,1100011011111100
11145,0010101110001001
7173,0001110000000101
23117,0101101001001101
25982,0110010101111110
45349,1011000100100101
14897,0011101000110001
47770,1011101010011010
14144,0011011101000000
34996,1000100010110100
27013,0110100110000101
3862,0000111100010110
16810,0100000110101010
25450,0110001101101010
30192,0111010111110000
1005,0000001111101101
47622,1011101000000110
19098,0100101010011010
7723,0001111000101011
65022,1111110111111110
48807,1011111010100111
63560,1111100001001000
55870,1101101000111110
49989,1100001101000101
8579,0010000110000011
33110,1000000101010110
9847,0010011001110111
23333,0101101100100101
25852,0110010011111100
37380,1001001000000100
47057,1011011111010001
64473,1111101111011001
32773,1000000000000101
42106,1010010001111010
64586,1111110001001010
49626,1100000111011010
57057,1101111011100001
31329,0111101001100001
54039,1101001100010111
7242,0001110001001010
32647,0111111110000111
22839,0101100100110111
45287,1011000011100111
64622,1111110001101110
1882,0000011101011010
39138,1001100011100010
10814,0010101000111110
36944,1001000001010000
61856,1111000110100000
26651,0110100000011011
55270,1101011111100110
36144,1000110100110000
45559,1011000111110111
42433,1010010111000001
23797,0101110011110101
4931,0001001101000011
7463,0001110100100111
40578,1001111010000010
43954,1010101110110010
17188,0100001100100100
35621,1000101100100101
39716,1001101100100100
32239,0111110111101111
65022,1111110111111110
1583,0000011000101111
8706,0010001000000010
4070,0000111111100110
38815,1001011110011111
22838,0101100100110110
47966,1011101101011110
49818,1100001010011010
18509,0100100001001101
7395,0001110011100011
21045,0101001000110101
13922,0011011001100010
49282,1100000010000010
35646,1000101100111110
35713,1000101110000001
24579,0110000000000011
58737,1110010101110001
60330,1110101110101010
20352,0100111110000000
4570,0001000111011010
31150,0111100110101110
45794,1011001011100010
14045,0011011011011101
19369,0100101110101001
48541,1011110110011101
24772,0110000011000100
62088,1111001010001000
56251,1101101110111011
15654,0011110100100110
44205,1010110010101101
23278,0101101011101110
45388,1011000101001100
5659,0001011000011011
13540,0011010011100100
62645,1111010010110101
8571,0010000101111011
4363,0001000100001011
42145,1010010010100001
4845,0001001011101101
50360,1100010010111000
43322,1010100100111010
19640,0100110010111000
12772,0011000111100100
31271,0111101000100111
61515,1111000001001011
55803,1101100111111011
2462,0000100110011110
24306,0101111011110010
44438,1010110110010110
34037,1000010011110101
27479,0110101101010111
51602,1100100110010010
8774,0010001001000110
45976,1011001110011000
40279,1001110101010111
25879,0110010100010111
32332,0111111001001100
36054,1000110011010110
2752,0000101011000000
33016,1000000011111000
12788,0011000111110100
18347,0100011110101011
24407,0101111101010111
2304,0000100100000000
14956,0011101001101100
27223,0110101001010111
25802,0110010011001010
45964,1011001110001100
38187,1001010100101011
26055,0110010111000111
8518,0010000101000110
54998,1101011011010110
12692,0011000110010100
29087,0111000110011111
37850,1001001111011010
59141,1110011100000101
29881,0111010010111001
38652,1001011011111100
17581,0100010010101101
15970,0011111001100010
45211,1011000010011011
37086,1001000011011110
49578,1100000110101010
40430,1001110111101110
26509,0110011110001101
20336,0100111101110000
54515,1101010011110011
5217,0001010001100001
19401,0100101111001001
228,0000000011100100
11651,0010110110000011
15987,0011111001110011
18869,0100100110110101
52326,1100110001100110
13984,0011011010100000
31932,0111110010111100
35526,1000101011000110
54039,1101001100010111
63893,1111100110010101
13127,0011001101000111
34206,1000010110011110
58773,1110010110010101
7791,0001111001101111
4423,0001000101000111
38970,1001100000111010
23170,0101101010000010
28702,0111000000011110
1174,0000010010010110
34484,1000011010110100
45143,1011000001010111
63553,1111100001000001
46135,1011010000110111
59734,1110100101010110
23875,0101110101000011
2081,0000100000100001
49245,1100000001011101
21789,0101010100011101
46386,1011010100110010
38129,1001010011110001
5004,0001001110001100
26252,0110011010001100
27608,0110101111011000
55244,1101011111001100
33164,1000000110001100
2429,0000100101111101
41130,1010000010101010
25760,0110010010100000
56935,1101111001100111
39116,1001100011001100
4150,0001000000110110
45205,1011000010010101
63381,1111011110010101
13,0000000000001101
7356,0001110010111100
46307,1011010011100011
47436,1011100101001100
41367,1010000110010111
3581,0000110111111101
53965,1101001011001101
33115,1000000101011011
42575,1010011001001111
2273,0000100011100001
17079,0100001010110111
42465,1010010111100001
13004,0011001011001100
44142,1010110001101110
12255,0010111111011111
3152,0000110001010000
51519,1100100100111111
698,0000001010111010
57824,1110000111100000
57668,1110000101000100
14995,0011101010010011
42932,1010011110110100
47365,1011100100000101
5865,0001011011101001
24315,0101111011111011
24405,0101111101010101
55516,1101100011011100
48829,1011111010111101
43558,1010101000100110
50531,1100010101100011
23610,0101110000111010
1916,0000011101111100
20162,0100111011000010
46317,1011010011101101
14480,0011100010010000
61109,1110111010110101
41519,1010001000101111
17035,0100001010001011
22951,0101100110100111
16787,0100000110010011
35514,1000101010111010
